OPE ID,Institution Name,City,State,Zip Code,Institution Type,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",Institution Fiscal Year End, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2016 - 6/30/2017,,,,,,,,,,,,,,,,,,,
01162200,Welder Training & Testing Institute,Allentown,PA,18109-3253,Proprietary,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
00658300,Western Pennsylvania Hospital School of Nursing,Pittsburgh,PA,15224-1790,Non-profit,Highmark Health,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
00339200,Westminster College,New Wilmington,PA,16172-0002,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
00339300,Westminster Theological Seminary,Glenside,PA,19038-6073,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00331300,Widener University,Chester,PA,19013-5792,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00339400,Wilkes University,Wilkes-Barre,PA,18766-0998,Non-profit,N/A,05/31/2017,2.9,,,,,,,,,,,,,,,,,,,
00339600,Wilson College,Chambersburg,PA,17201-1285,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03949300,Won Institute of Graduate Studies,Glenside,PA,19038-4535,Non-profit,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
03109100,"Workforce Institute's City College, The",Philadelphia,PA,19140-2302,Non-profit,N/A,06/30/2017,0.8,,,,,,,,,,,,,,,,,,,
01313400,Yeshivath Beth Moshe,Scranton,PA,18505-2196,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00339900,York College of Pennsylvania,York,PA,17405-7199,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02127400,YTI Career Institute,York,PA,17402-9017,Proprietary,"Porter & Chester Institute, Inc. and Subsidiaries",07/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03081900,YTI Career Institute - Altoona,Altoona,PA,16602-4457,Proprietary,"Porter & Chester Institute, Inc. and Subsidiaries",07/31/2016,1.5,,,,,,,,,,,,,,,,,,,
03236400,L T International Beauty School,Philadelphia,PA,19130-2235,Proprietary,N/A,12/31/2016,-0.9,,,,,,,,,,,,,,,,,,,
03122500,Academia Serrant,Ponce,PR,00717-1568,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
03104400,Advantage Technical College,Manati,PR,00674-1797,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04176000,American Technical Institute,Bayamon,PR,00957-0000,Proprietary,N/A,03/31/2017,1.7,,,,,,,,,,,,,,,,,,,
01194100,American University of Puerto Rico,Bayamon,PR,00960-2037,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
02234900,Antilles College of Health,Santurce,PR,00909-3006,Proprietary,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
03544300,Atenas College,Manati,PR,00674-0000,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
02505400,Atlantic University College,Guaynabo,PR,00970-0000,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
02297700,Automeca Technical College,Bayamon,PR,00957-0000,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
03758300,Bayamon Community College,Bayamon,PR,00960-0000,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03785300,Cambridge Technical Institute,San Juan,PR,00926-0000,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
03608300,Caribbean Forensic & Technical College,Rio Piedras,PR,00925-2901,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
01252500,Caribbean University,Bayamon,PR,00960-0493,Non-profit,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
01072400,Carlos Albizu University,San Juan,PR,00902-3711,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
02189100,CEM College,San Juan,PR,00926-1931,Proprietary,N/A,06/30/2017,2.0,,,,,,,,,,,,,,,,,,,
02166000,Center for Advanced Studies on Puerto Rico & the Caribbean,San Juan,PR,00901-3970,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03336300,Century College,San Juan,PR,00907-0907,Proprietary,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
03735400,"Charlie's Guard, Detective Bureau, and Academy",Aguadilla,PR,00603-0000,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03157600,"Colegio de Cinematografia, Artes y Television",Bayamon,PR,00961-6345,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03452300,Colegio Educativo Tecnologico Industrial,Arecibo,PR,00612-1800,Non-profit,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
02552300,Colegio Mayor de Tecnologia,Arroyo,PR,00714-2615,Proprietary,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
03800300,Colegio T�cnico de Electricidad Galloza,Aguada,PR,00602-0000,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03061900,Colegio Technologico y Comercial de Puerto Rico,Aguada,PR,00602-0960,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00890200,Columbia Central University,Caguas,PR,00725-8517,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03112100,Dewey University,Hato Rey,PR,00915-9538,Non-profit,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
03070500,D'Mart Institute,Barranquitas,PR,00794-3517,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03021900,EDIC  College,Caguas,PR,00725-0000,Proprietary,N/A,06/30/2017,0.2,,,,,,,,,,,,,,,,,,,
02165100,EDP University of Puerto Rico,Hato Rey,PR,00919-2303,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
02570400,Educational Technical College (EDUTEC),Bayamon,PR,00959-7270,Proprietary,N/A,08/31/2016,2.4,,,,,,,,,,,,,,,,,,,
02189300,Emma's Beauty Academy,Mayaguez,PR,00680-4222,Proprietary,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
03075600,Emma's Beauty Academy,Juana Diaz,PR,00795-0000,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
03106900,Escuela de Peritos Electricistas de Isabela,Isabela,PR,00662-0457,Proprietary,N/A,12/31/2016,2.7,,,,,,,,,,,,,,,,,,,
03751300,Escuela Hotelera De San Juan,Hato Rey,PR,00917-0091,Proprietary,N/A,06/30/2017,1.7,,,,,,,,,,,,,,,,,,,
02576100,Escuela Tecnica de Electricidad,Ponce,PR,00730-4875,Proprietary,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
02260800,Huertas College,Caguas,PR,00726-0000,Proprietary,N/A,05/31/2017,1.8,,,,,,,,,,,,,,,,,,,
02340600,Humacao Community College,Humacao,PR,00791-4138,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03781400,Industrial Technical College,Humacao,PR,00791-8480,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
02504500,Institucion Chaviano de Mayaguez,Mayaguez,PR,00680-5045,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
02343600,Institute of Beauty Careers,Arecibo,PR,00612-0809,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
03800400,Institute of Beauty Occupations and Technology Course,Moca,PR,00676-5071,Proprietary,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
01194000,Instituto Comercial de Puerto Rico Junior College,San Juan,PR,00919-0304,Proprietary,N/A,12/31/2016,2.3,,,,,,,,,,,,,,,,,,,
02166400,Instituto de Banca y Comercio,Hato Rey,PR,00917-1102,Proprietary,"Instituto De Banco y Comercio, Inc. and Subsidiaries",10/31/2016,2.4,,,,,,,,,,,,,,,,,,,
04117200,Instituto Educativo Premier,Ponce,PR,00730-0000,Proprietary,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00393900,Inter American University of Puerto Rico - Aguadilla Campus,Aguadilla,PR,00605-2000,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00502600,Inter American University of Puerto Rico - Arecibo Campus,Arecibo,PR,00614-4050,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00502700,Inter American University of Puerto Rico - Barranquitas Campus,Barranquitas,PR,00794-0517,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00502800,Inter American University of Puerto Rico - Bayamon Campus,Bayamon,PR,00957-6257,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02282800,Inter American University of Puerto Rico - Fajardo Campus,Fajardo,PR,00738-7003,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02282700,Inter American University of Puerto Rico - Guayama Campus,Guayama,PR,00785-4004,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00394000,Inter American University of Puerto Rico - Metropolitan Campus,San Juan,PR,00919-1293,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00502900,Inter American University of Puerto Rico - Ponce Campus,Ponce,PR,00715-1612,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04250900,Inter American University of Puerto Rico - School of Law,Hato Rey,PR,00936-8351,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04251000,Inter American University of Puerto Rico - School of Optometry,Bayamon,PR,00957-6257,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04254200,Inter American University of Puerto Rico San German Campus,San German,PR,00683-9801,Non-profit,"Inter American Universities, Puerto Rico",06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02562500,International Technical College,Hato Rey,PR,00918-3325,Proprietary,N/A,12/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03469300,Ivaem College,Caguas,PR,00725-0000,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03552300,Leston College,Bayamon,PR,00961-6309,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
04131600,Liberty Junior College,Cayey,PR,00737-1298,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
02195800,Liceo De Arte y Tecnologia,San Juan,PR,00918-3429,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03025900,"Liceo de Arte, Disenos y Comercio",Caguas,PR,00725-3503,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03025500,Mech Tech College,Caguas,PR,00725-6118,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
02195900,Modern Hairstyling Institute,Carolina,PR,00985-0000,Proprietary,"Modern Hairstyling Institute, Inc.",02/28/2017,2.5,,,,,,,,,,,,,,,,,,,
02195500,Modern Hairstyling Institute,Arecibo,PR,00612-0000,Proprietary,"Modern Hairstyling Institute, Inc.",02/28/2017,2.5,,,,,,,,,,,,,,,,,,,
02195400,Modern Hairstyling Institute,Bayamon,PR,00961-0000,Proprietary,"Modern Hairstyling Institute, Inc.",02/28/2017,2.5,,,,,,,,,,,,,,,,,,,
03414300,Monteclaro: Escuela de Hoteleria y Artes Culinarias,Rio Grande,PR,00745-9612,Non-profit,N/A,06/30/2017,0.2,,,,,,,,,,,,,,,,,,,
03965400,MyrAngel Beauty Institute,San Lorenzo,PR,00754-3917,Proprietary,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
02260600,National University College,Bayamon,PR,00960-2036,Proprietary,"Instituto De Banco y Comercio, Inc. and Subsidiaries",10/31/2016,2.4,,,,,,,,,,,,,,,,,,,
03124200,Nova College of Puerto Rico,Bayamon,PR,00960-4016,Proprietary,N/A,12/31/2016,1.9,,,,,,,,,,,,,,,,,,,
02482400,Ponce Health Sciences University,Ponce,PR,00716-2347,Proprietary,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
02534900,Ponce Paramedical College (POPAC),Ponce,PR,00716-2901,Proprietary,"Instituto De Banco y Comercio, Inc. and Subsidiaries",10/31/2016,2.4,,,,,,,,,,,,,,,,,,,
00393600,Pontifical Catholic University of Puerto Rico (The),Ponce,PR,00717-0655,Non-profit,N/A,06/30/2017,2.5,,,,,,,,,,,,,,,,,,,
04240900,PPG Technical College,Caguas,PR,00726-3164,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03085700,Professional Technical Institution,Bayamon,PR,00959-7061,Proprietary,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
03068400,Quality Technical & Beauty College,Bayamon,PR,00961-6312,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
02593700,Richport Technical College,Gurabo,PR,00778-0000,Proprietary,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
03638300,Rosslyn Training Academy of Cosmetology,Aguada,PR,00602-3225,Proprietary,N/A,12/31/2016,2.0,,,,,,,,,,,,,,,,,,,
03177300,San Juan Bautista School of  Medicine,Caguas,PR,00725-0000,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02588600,Seminario Evangelico de Puerto Rico,San Juan,PR,00925-2207,Non-profit,N/A,12/31/2016,0.6,,,,,,,,,,,,,,,,,,,
02335500,Theological University of the Caribbean,"St Just,Trujillo Alto",PR,00978-0901,Non-profit,N/A,07/31/2016,2.1,,,,,,,,,,,,,,,,,,,
03115900,Trinity College of Puerto Rico,Ponce,PR,00716-1111,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
03029700,Universal Technology College  of  Puerto Rico,"Aguadilla, PR",PR,00603-1955,Non-profit,N/A,09/30/2016,2.2,,,,,,,,,,,,,,,,,,,
00501900,Universidad Adventista De Las Antillas,Mayaguez,PR,00681-0118,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00394100,Universidad Ana G. M�ndez - Carolina Campus,Carolina,PR,00983-2010,Non-profit,"Sistema Universitario Ana G. Mendez, Inc.",07/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02587500,Universidad Ana G. M�ndez - Cupey Campus,Cupey,PR,00926-2602,Non-profit,"Sistema Universitario Ana G. Mendez, Inc.",07/31/2016,1.8,,,,,,,,,,,,,,,,,,,
01171900,Universidad Ana G. M�ndez - Gurabo Campus,Gurabo,PR,00778-0000,Non-profit,"Sistema Universitario Ana G. Mendez, Inc.",07/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04240400,Universidad Ana G. M�ndez - Online Campus,San Juan,PR,00926-0000,Non-profit,"Sistema Universitario Ana G. Mendez, Inc.",07/31/2016,1.8,,,,,,,,,,,,,,,,,,,
00502200,Universidad Central de Bayamon,Bayamon,PR,00960-1725,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
02163300,Universidad Central del Caribe,Bayamon,PR,00960-6032,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00393700,Universidad del Sagrado Coraz�n,San Juan,PR,00914-0383,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
03531300,Universidad Pentecostal Mizpa,Rio Piedras,PR,00928-0966,Non-profit,N/A,06/30/2017,2.0,,,,,,,,,,,,,,,,,,,
02100000,Universidad Politecnica de Puerto Rico,San Juan,PR,00918-5955,Non-profit,N/A,07/31/2016,2.8,,,,,,,,,,,,,,,,,,,
03849300,Xtreme Career Institute,Aguadilla,PR,00603-0000,Proprietary,N/A,12/31/2016,2.5,,,,,,,,,,,,,,,,,,,
00340100,Brown University,Providence,RI,02912-9127,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00340200,Bryant University,Smithfield,RI,02917-1284,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
03732300,IYRS School of Technology & Trades,Newport,RI,02840-6720,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
00340400,Johnson & Wales University,Providence,RI,02903-3703,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04246000,Michael K. Galvin Beauty & Business Academy,Cranston,RI,02920-4358,Proprietary,N/A,06/30/2017,1.6,,,,,,,,,,,,,,,,,,,
00784500,New England Institute of Technology,East Greenwich,RI,02818-1205,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02584400,New England Tractor Trailer Training School of Massachusetts,Pawtucket,RI,02860-1752,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
03080000,Newport School of Hairdressing,Pawtucket,RI,02860-4038,Proprietary,N/A,12/31/2016,0.6,,,,,,,,,,,,,,,,,,,
00340600,Providence College,Providence,RI,02918-0001,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00340900,Rhode Island School of Design,Providence,RI,02903-2784,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00341000,Roger Williams University,Bristol,RI,02809-2921,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00341100,Salve Regina College,Newport,RI,02840-4192,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00659100,St. Joseph School of Nursing,North Providence,RI,02904-5199,Proprietary,N/A,09/30/2016,0.8,,,,,,,,,,,,,,,,,,,
04141200,Toni & Guy Hairdressing Academy,Cranston,RI,02920-0000,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
02552400,Academy of Hair Technology,Greenville,SC,29615-2363,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04158100,Aiken School of Cosmetology and Barbering,Aiken,SC,29801-4554,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00341700,Allen University,Columbia,SC,29204-1085,Non-profit,N/A,06/30/2017,2.7,,,,,,,,,,,,,,,,,,,
00341800,Anderson University,Anderson,SC,29621-4035,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04222000,Arclabs,Piedmont,SC,29673-6729,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
04243500,Barber Tech Academy,Orangeburg,SC,29115-6069,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00342000,Benedict College,Columbia,SC,29204-1086,Non-profit,N/A,06/30/2017,0.7,,,,,,,,,,,,,,,,,,,
00342100,Bob Jones University,Greenville,SC,29614-1000,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
04239000,B-Unique Beauty and Barber Academy,Greenville,SC,29607-2314,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03304300,Centura College,Columbia,SC,29223-7515,Proprietary,"Employment Services, Inc.",12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
02356600,Charleston Cosmetology Institute,Charleston,SC,29420-7319,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
04096300,Charleston School of Law,Charleston,SC,29402-0535,Proprietary,N/A,12/31/2016,2.6,,,,,,,,,,,,,,,,,,,
00341900,Charleston Southern University,Charleston,SC,29406-2160,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
02338600,Charzanne Beauty College,Greenwood,SC,29649-8520,Proprietary,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00342400,Claflin University,Orangeburg,SC,29115-4498,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
00492300,Clinton College,Rock Hill,SC,29730-5152,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00342700,Coker College,Hartsville,SC,29550-3797,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00343000,Columbia College of South Carolina,Columbia,SC,29203-5998,Non-profit,N/A,06/30/2017,2.3,,,,,,,,,,,,,,,,,,,
00342900,Columbia International University,Columbia,SC,29203-1599,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04244100,Construction Training Center,Columbia,SC,29209-2110,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00343100,Converse College,Spartanburg,SC,29302-1931,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
04166900,Cosmetic Arts Institute,Walterboro,SC,29488-4216,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
00343200,Erskine College,Due West,SC,29639-0000,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00492400,Forrest College,Anderson,SC,29624-2405,Proprietary,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
00343400,Furman University,Greenville,SC,29613-5253,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04255600,International Diving Institute,North Charleston,SC,29405-2206,Proprietary,N/A,12/31/2016,1.6,,,,,,,,,,,,,,,,,,,
01209200,Kenneth Shuler School of Cosmetology,Rock Hill,SC,29732-2169,Proprietary,"Kenneth Shuler School of Cosmetolgy, Inc.",06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
03052300,Kenneth Shuler School of Cosmetology & Hair Design,North Augusta,SC,29841-2013,Proprietary,"Kenneth Shuler School of Cosmetolgy, Inc.",06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
02341100,Kenneth Shuler School of Cosmetology & Nails,Columbia,SC,29210-7306,Proprietary,"Kenneth Shuler School of Cosmetolgy, Inc.",06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
03746300,LeGrand Institute of Cosmetology,Camden,SC,29020-0000,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00343600,Limestone College,Gaffney,SC,29340-3799,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00343900,Morris College,Sumter,SC,29150-3599,Non-profit,N/A,06/30/2017,2.6,,,,,,,,,,,,,,,,,,,
00344000,Newberry College,Newberry,SC,29108-2197,Non-profit,N/A,06/30/2017,2.8,,,,,,,,,,,,,,,,,,,
00344100,North Greenville University,Tigerville,SC,29688-1892,Non-profit,N/A,05/31/2017,2.4,,,,,,,,,,,,,,,,,,,
04192600,Palmetto Beauty School,Spartanburg,SC,29307-1424,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
00344500,Presbyterian College,Clinton,SC,29325-2503,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02063700,Sherman College of Straight Chiropractic,Spartanburg,SC,29316-7251,Non-profit,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
03555400,Southeastern Institute,North Charleston,SC,29406-0000,Proprietary,"BAR Education, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
03746400,Southeastern Institute,Columbia,SC,29210-0000,Proprietary,"BAR Education, Inc.",12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00342200,Southern Wesleyan University,Central,SC,29630-1020,Non-profit,N/A,06/30/2017,2.4,,,,,,,,,,,,,,,,,,,
00344700,Spartanburg Methodist College,Spartanburg,SC,29301-5899,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
03293300,Strand College of Hair Design,Myrtle Beach,SC,29572-4310,Proprietary,N/A,12/31/2016,2.2,,,,,,,,,,,,,,,,,,,
02567600,Sumter Beauty College,Sumter,SC,29150-2871,Proprietary,N/A,06/30/2017,1.8,,,,,,,,,,,,,,,,,,,
04228600,Top of the Line Barber College,Charleston,SC,29407-2228,Proprietary,N/A,12/31/2016,1.5,,,,,,,,,,,,,,,,,,,
00345500,Voorhees College,Denmark,SC,29042-0000,Non-profit,N/A,06/30/2017,2.1,,,,,,,,,,,,,,,,,,,
00345700,Wofford College,Spartanburg,SC,29303-3663,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00345800,Augustana University,Sioux Falls,SD,57197-0001,Non-profit,N/A,07/31/2016,2.4,,,,,,,,,,,,,,,,,,,
00492900,Avera McKennan Hospital,Sioux Falls,SD,57117-5045,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
00598700,Avera Sacred Heart Hospital School of Radiologic Technology,Yankton,SD,57078-3899,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
02137100,Black Hills Beauty College,Rapid City,SD,57701-2718,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00346100,Dakota Wesleyan University,Mitchell,SD,57301-4398,Non-profit,N/A,05/31/2017,2.5,,,,,,,,,,,,,,,,,,,
02297800,Headlines Academy,Rapid City,SD,57701-2733,Proprietary,N/A,12/31/2016,1.7,,,,,,,,,,,,,,,,,,,
00346500,Mount Marty College,Yankton,SD,57078-3724,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00405700,National American University,Rapid City,SD,57701-3692,Proprietary,N/A,05/31/2017,1.5,,,,,,,,,,,,,,,,,,,
00405600,North American Baptist Seminary,Sioux Falls,SD,57105-2729,Non-profit,N/A,06/30/2017,1.2,,,,,,,,,,,,,,,,,,,
00346700,Presentation College,Aberdeen,SD,57401-1299,Non-profit,N/A,06/30/2017,2.9,,,,,,,,,,,,,,,,,,,
01147700,Sanford Medical Center,Sioux Falls,SD,57117-5039,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
01013800,Stewart School,Sioux Falls,SD,57104-0000,Proprietary,N/A,12/31/2016,3.0,,,,,,,,,,,,,,,,,,,
00346900,University of Sioux Falls,Sioux Falls,SD,57105-1699,Non-profit,N/A,06/30/2017,3.0,,,,,,,,,,,,,,,,,,,
04253100,Allied Health Careers Institute,Murfreesboro,TN,37130-5996,Proprietary,N/A,12/31/2016,2.8,,,,,,,,,,,,,,,,,,,
01046000,American Baptist Theological Seminary,Nashville,TN,37207-4994,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
00347700,Aquinas College,Nashville,TN,37205-2086,Non-profit,N/A,06/30/2017,2.2,,,,,,,,,,,,,,,,,,,
02257400,Arnold's Beauty School,Milan,TN,38358-2713,Proprietary,N/A,12/31/2016,2.4,,,,,,,,,,,,,,,,,,,
04142000,Austin's Beauty College,Clarksville,TN,37040-3107,Proprietary,N/A,12/31/2016,1.8,,,,,,,,,,,,,,,,,,,
03440300,Baptist Memorial College of Health Sciences,Memphis,TN,38104-3104,Non-profit,N/A,09/30/2016,2.7,,,,,,,,,,,,,,,,,,,
00347900,Belmont University,Nashville,TN,37212-3757,Non-profit,N/A,05/31/2017,3.0,,,,,,,,,,,,,,,,,,,
00348000,Bethel University,McKenzie,TN,38201-1705,Non-profit,N/A,07/31/2016,1.6,,,,,,,,,,,,,,,,,,,
02326200,Brightwood College,Nashville,TN,37217-1342,Proprietary,Education Corporation of America and Subsidiaries,12/31/2016,1.2,,,,,,,,,,,,,,,,,,,
00353600,Bryan College,Dayton,TN,37321-7000,Non-profit,N/A,06/30/2017,1.5,,,,,,,,,,,,,,,,,,,
