OPE ID,Institution Name,City,State,Zip Code,Institution Fiscal Year End,"School Group Name
The school is part of a group of institutions owned and/or operated by the corporate or non-profit entity listed below",  Institution Type, Composite Score for Institution's  Fiscal Year Ending Between 07/01/2019 - 6/30/2020
04274100,Arkansas Welding Academy,Jacksonville,AR,72076-2302,12/31/2019,N/A,Proprietary,2.3
02363500,Arthur's Beauty College,Jonesboro,AR,72401-6198,12/31/2019,"Arthur's Beauty College, Inc.",Proprietary,2.3
02538500,Arthur's Beauty College,Conway,AR,72032-2320,12/31/2019,"Arthur's Beauty College, Inc.",Proprietary,2.3
03105200,Baptist Health College Little Rock,Little Rock,AR,72210-2820,12/31/2019,N/A,Non-Profit,3.0
04238900,"Beauty School, (The)",Mountain Home,AR,72653-3275,12/31/2019,N/A,Proprietary,1.8
02341700,Career Academy of Hair Design,Springdale,AR,72764-7128,09/30/2019,N/A,Proprietary,2.1
03855300,Ecclesia College,Springdale,AR,72762-8159,05/31/2020,N/A,Non-Profit,2.1
04280600,GoodFellas Barber College,Little Rock,AR,72204-6332,06/30/2020,N/A,Proprietary,2.2
00109700,Harding University,Searcy,AR,72149-0001,06/30/2020,N/A,Non-Profit,1.6
03007100,Hot Springs Beauty College,Hot Springs,AR,71901-5432,06/30/2020,N/A,Proprietary,3.0
00110000,John Brown University,Siloam Springs,AR,72761-2747,06/30/2020,N/A,Non-Profit,2.3
04247600,New Beginnings Beauty Academy,Pine Bluff,AR,71601-5257,12/31/2019,N/A,Proprietary,3.0
02284200,New Tyler Barber College,North Little Rock,AR,72114-4973,12/31/2019,N/A,Proprietary,2.9
04272400,Northern Technical College,Pine Bluff,AR,71601-6835,09/30/2019,N/A,Proprietary,3.0
00110200,Ouachita Baptist University,Arkadelphia,AR,71998-0001,05/31/2020,N/A,Non-Profit,2.0
03124900,Paul Mitchell the School - Little Rock,North Little Rock,AR,72117-2516,12/31/2019,N/A,Proprietary,1.6
00792100,Paul Mitchell The School Arkansas,Fayetteville,AR,72703-5318,12/31/2019,N/A,Proprietary,3.0
02202400,Professional Cosmetology Education Center,El Dorado,AR,71730-3349,12/31/2019,"Kelley Education, Inc.",Proprietary,3.0
04241900,River Valley School of Massage,Russellville,AR,72802-2310,12/31/2019,N/A,Proprietary,1.0
04183400,Salon Professional Academy (The),Sherwood,AR,72120-2404,12/31/2019,N/A,Proprietary,3.0
02569600,Searcy Beauty College,Searcy,AR,72143-0000,12/31/2019,N/A,Proprietary,3.0
00109400,University of the Ozarks,Clarksville,AR,72830-2880,06/30/2020,N/A,Non-Profit,2.3
03214300,Velvatex College of Beauty Culture,Little Rock,AR,72202-5452,12/31/2019,N/A,Proprietary,2.8
04183100,Washington Barber College,Little Rock,AR,72209-3820,06/30/2020,N/A,Proprietary,1.8
04174200,All Beauty College,Kingman,AZ,86409-2561,12/31/2019,N/A,Proprietary,3.0
04148700,American Institute of Interior Design,Fountain Hills,AZ,85268-3827,12/31/2019,N/A,Proprietary,3.0
00886400,Arizona Academy of Beauty,Tucson,AZ,85712-5021,12/31/2019,N/A,Proprietary,1.8
03115000,Arizona College,Tempe,AZ,85282-1840,03/31/2020,N/A,Proprietary,2.7
04120900,Arizona Culinary Institute,Scottsdale,AZ,85259-4939,12/31/2019,N/A,Proprietary,2.6
03695500,Arizona School of Acupuncture and Oriental Medicine,Tucson,AZ,85716-1518,12/31/2019,N/A,Proprietary,2.1
01085800,Avalon Institute,Mesa,AZ,85210-4010,12/31/2019,"Ogle School Holdings, LLC and Subsidiary",Proprietary,3.0
04194500,Aveda Institute Tucson,Tucson,AZ,85701-4876,12/31/2019,"Arizona Institute, LLC",Proprietary,2.8
02218800,Brookline College,Phoenix,AZ,85021-5815,12/31/2019,"HealthEd Holdings, LLC and Subsidiary",Proprietary,-0.3
00716400,Bryan University,Tempe,AZ,85281-1495,12/31/2019,N/A,Proprietary,2.4
02100600,Carrington College,Phoenix,AZ,85015-4096,12/31/2019,"San Joaquin Valley College, Inc.",Proprietary,2.2
02280500,Charles of Italy Beauty College,Lake Havasu City,AZ,86403-5770,12/31/2019,N/A,Proprietary,1.1
03034400,Conservatory of Recording Arts & Sciences,Tempe,AZ,85282-1707,06/30/2020,N/A,Proprietary,1.6
00107400,Grand Canyon University,Phoenix,AZ,85017-3030,06/30/2020,N/A,Proprietary,1.5
03445300,HDS Truck Driving Institute,Tucson,AZ,85706-9263,12/31/2019,N/A,Proprietary,3.0
04267500,International Barber College,Chandler,AZ,85226-3205,12/31/2019,N/A,Proprietary,2.8
04268000,Kor Beauty Academy,Peoria,AZ,85382-4958,12/31/2019,N/A,Proprietary,1.5
04157400,National Paralegal College,Phoenix,AZ,85014-1561,12/31/2019,N/A,Proprietary,2.7
04174100,Paul Mitchell the School Phoenix,Phoenix,AZ,85017-1919,12/31/2019,N/A,Proprietary,2.1
04175300,Penrose Academy,Scottsdale,AZ,85254-4065,12/31/2019,N/A,Proprietary,3.0
03617500,Phoenix Institute of Herbal Medicine & Acupuncture,Phoenix,AZ,85012-1275,12/31/2019,N/A,Proprietary,2.0
02217100,Pima Medical Institute,Tucson,AZ,85712-2801,12/31/2019,"Vocational Training Institutes, Inc.",Proprietary,3.0
04177500,Pure Aesthetics Natural Skincare School,Tucson,AZ,85716-3823,12/31/2019,N/A,Proprietary,2.9
01168900,Refrigeration School (The),Phoenix,AZ,85034-1894,09/30/2019,"Stratatech Holdings, Inc.",Proprietary,0.2
02113800,Roberto-Venn School of Luthiery,Phoenix,AZ,85007-2514,06/30/2020,N/A,Proprietary,3.0
02533200,School of Architecture (The),Paradise Valley,AZ,85253-0000,07/31/2019,N/A,Non-Profit,2.2
04217600,Sessions College for Professional Design,Tempe,AZ,85281-2863,03/31/2020,N/A,Proprietary,2.4
04244900,Sonoran Desert Institute,Scottsdale,AZ,85258-3376,12/31/2019,N/A,Proprietary,0.2
03107000,Southwest College of Naturopathic Medicine & Health Sciences,Tempe,AZ,85282-1751,09/30/2019,N/A,Non-Profit,2.8
03593300,Southwest Institute of Healing Arts,Tempe,AZ,85282-5687,12/31/2019,N/A,Proprietary,2.2
04152900,Studio Academy of Beauty (The),Chandler,AZ,85224-3600,12/31/2019,N/A,Proprietary,2.5
04059300,Tucson College of Beauty,Tucson,AZ,85705-2451,12/31/2019,N/A,Proprietary,2.7
03814300,Turning Point Beauty College,Chandler,AZ,85225-3447,12/31/2019,N/A,Proprietary,1.5
00822100,Universal Technical Institute,Avondale,AZ,85323-7946,09/30/2019,Universal Technical Institute & Subsidiaries,Proprietary,1.8
02100500,Universal Technical Institute,Phoenix,AZ,85027-9969,09/30/2019,Universal Technical Institute & Subsidiaries,Proprietary,1.8
02559000,University of Advancing Computer Technology,Tempe,AZ,85283-1056,12/31/2019,N/A,Proprietary,2.8
02098800,University of Phoenix,Phoenix,AZ,85040-0723,08/31/2019,N/A,Proprietary,2.3
04286300,Xtylo Beauty College,Phoenix,AZ,85008-1303,12/31/2019,N/A,Proprietary,2.3
04242600,ABCO Technology,Inglewood,CA,90304-1103,12/31/2019,N/A,Proprietary,3.0
04243800,Abraham Lincoln University,Glendale,CA,91210-1211,12/31/2019,N/A,Proprietary,1.8
04155500,Academy for Jewish Religion California,Los Angeles,CA,90024-3234,07/31/2019,N/A,Non-Profit,2.0
04189800,Academy for Salon Professionals,Northridge,CA,91324-2305,08/31/2019,N/A,Proprietary,1.5
00753100,Academy of Art University,San Francisco,CA,94105-3410,12/31/2019,N/A,Proprietary,1.8
04132400,Academy of Esthetics and Cosmetology,San Fernando,CA,91340-3373,12/31/2019,N/A,Proprietary,2.9
03327400,"Acupuncture and Integrative Medicine College, Berkeley",Berkeley,CA,94704-2724,12/31/2019,N/A,Non-Profit,-0.1
02520400,Adrians Beauty College of Turlock,Turlock,CA,95380-5116,04/30/2020,N/A,Proprietary,1.7
03736300,Advance Beauty College,Garden Grove,CA,92843-4752,12/31/2019,N/A,Proprietary,3.0
04206800,Advance Beauty Techs Academy,Corona,CA,92879-6572,12/31/2019,N/A,Proprietary,0.5
04208900,Advanced Career Institute,Visalia,CA,93291-9254,12/31/2019,N/A,Proprietary,1.7
01111700,Alliant International University,San Diego,CA,92131-1799,06/30/2020,N/A,Proprietary,2.7
01307400,American Beauty College,West Covina,CA,91790-2906,12/31/2019,N/A,Proprietary,2.5
02241800,American Career College,Los Angeles,CA,90004-6818,12/31/2019,N/A,Proprietary,2.4
03971300,American Career College,Ontario,CA,91764-4906,12/31/2019,N/A,Proprietary,2.4
03144400,American College of Healthcare and Technology,Riverside,CA,92505-3038,12/31/2019,N/A,Proprietary,1.7
02222000,American Film Institute Conservatory,Los Angeles,CA,90027-1625,06/30/2020,N/A,Non-Profit,2.5
04265600,American Fitness and Nutrition Academy,Pasadena,CA,91101-3530,12/31/2019,N/A,Proprietary,-1.0
04159700,American Medical Sciences Center,Glendale,CA,91204-5108,12/31/2019,N/A,Proprietary,0.4
03225300,American University of Health Sciences,Signal Hill,CA,90755-3612,12/31/2019,N/A,Proprietary,2.0
04160400,Angeles College,Los Angeles,CA,90010-2100,12/31/2019,N/A,Proprietary,1.6
04164400,Angeles Institute,Artesia,CA,90701-6610,12/31/2019,N/A,Proprietary,1.2
04191300,Annenberg School of Nursing,Reseda,CA,91335-3711,08/31/2019,N/A,Non-Profit,2.3
04057300,Asher College,Sacramento,CA,95825-4025,12/31/2019,N/A,Proprietary,2.1
02595600,Asian-American International Beauty College,Westminster,CA,92683-4043,12/31/2019,N/A,Proprietary,2.9
04242500,Associated Barber College of San Diego,San Diego,CA,92101-4210,12/31/2019,N/A,Proprietary,2.2
00902200,Associated Technical College,Los Angeles,CA,90017-1604,12/31/2019,"Diversified Educational Company, Inc.",Proprietary,1.5
02553500,Associated Technical College,San Diego,CA,92108-1602,12/31/2019,"Diversified Educational Company, Inc.",Proprietary,1.5
03532400,ATA College,El Cajon,CA,92020-0918,12/31/2019,N/A,Proprietary,1.7
03740400,ATI College,Whittier,CA,90603-2139,12/31/2019,N/A,Proprietary,1.8
02258600,Avalon School of Cosmetology,Alameda,CA,94501-4569,12/31/2019,N/A,Proprietary,3.0
04240200,Aviation Institute of Maintenance,Fremont,CA,94539-7663,12/31/2019,"Employment Services, Inc.",Proprietary,3.0
00111700,Azusa Pacific University,Azusa,CA,91702-7000,06/30/2020,Azusa Pacific University and Subsidiary,Non-Profit,2.0
04223700,Bay Area Medical Academy,San Francisco,CA,94108-3623,12/31/2019,N/A,Proprietary,-1.0
00705000,Bellus Academy,Chula Vista,CA,91911-1773,12/31/2019,"Beauty Boutique, Inc.",Proprietary,1.9
01202600,Bellus Academy,El Cajon,CA,92021-6247,12/31/2019,"Beauty Boutique, Inc.",Proprietary,1.9
02343400,Bellus Academy,Poway,CA,92064-4633,12/31/2019,N/A,Proprietary,2.2
04148200,Beyond 21st Century Beauty Academy,Santa Fe Springs,CA,90670-6316,12/31/2019,N/A,Proprietary,2.4
00112200,Biola University,La Mirada,CA,90639-0001,06/30/2020,N/A,Non-Profit,2.5
04003300,Blake Austin College,Vacaville,CA,95687-3100,12/31/2019,N/A,Proprietary,3.0
04236700,Blush School of Makeup,San Francisco,CA,94111-3628,12/31/2019,N/A,Proprietary,1.8
04137200,Borner's Barber College,Los Angeles,CA,90047-3549,12/31/2019,N/A,Proprietary,1.8
04194600,Brand College,Glendale,CA,91203-3646,12/31/2019,N/A,Proprietary,3.0
02543400,Brownson Technical School,Anaheim,CA,92805-6329,12/31/2019,N/A,Proprietary,2.2
00112500,California Baptist University,Riverside,CA,92504-3297,06/30/2020,N/A,Non-Profit,2.6
02065700,California Beauty College,Modesto,CA,95354-1190,12/31/2019,N/A,Proprietary,3.0
03974500,California Career College,Canoga Park,CA,91303-2006,12/31/2019,N/A,Proprietary,2.3
04215100,California Career Institute,Anaheim,CA,92806-5100,12/31/2019,N/A,Proprietary,2.5
00884400,California Christian College,Fresno,CA,93727-2610,06/30/2020,N/A,Non-Profit,2.2
04277700,California College of Barbering and Cosmetology,Stockton,CA,95210-3514,12/31/2019,N/A,Proprietary,3.0
01186500,California Hair Design Academy,La Mesa,CA,91942-5055,12/31/2019,N/A,Proprietary,2.0
03681300,California Healing Arts College,Carson,CA,90746-3207,12/31/2019,N/A,Proprietary,2.3
04250600,California Institute of Advanced Management,Alhambra,CA,91803-9180,12/31/2019,N/A,Non-Profit,2.3
04259800,California Institute of Arts & Technology,San Diego,CA,92108-3822,12/31/2019,N/A,Proprietary,-0.1
01215400,California Institute of Integral Studies,San Francisco,CA,94103-2557,06/30/2020,N/A,Non-Profit,2.6
04246200,California Institute of Medical Science,Clovis,CA,93612-0000,06/30/2020,N/A,Proprietary,1.9
00113100,California Institute of Technology,Pasadena,CA,91125-0001,09/30/2019,N/A,Non-Profit,2.5
04244000,California Intercontinental University,Irvine,CA,92614-5636,12/31/2019,N/A,Proprietary,1.5
04189700,California Miramar University,San Diego,CA,92108-1737,12/31/2019,N/A,Proprietary,1.0
03935300,California Nurses Educational Institute,Palm Springs,CA,92264-3612,12/31/2019,N/A,Proprietary,2.3
04221900,California Technical Academy,Riverside,CA,92507-2122,12/31/2019,N/A,Proprietary,1.8
01310300,California Western School of Law,San Diego,CA,92101-3046,07/31/2019,N/A,Non-Profit,2.2
03874300,Cambridge Junior College,Yuba City,CA,95991-4002,12/31/2019,N/A,Proprietary,2.4
03019900,Capstone College,Pasadena,CA,91103-4201,12/31/2019,N/A,Proprietary,1.7
02125000,Career Academy of Beauty,Garden Grove,CA,92845-2032,12/31/2019,N/A,Proprietary,2.3
03797400,Career Care Institute,Lancaster,CA,93534-4765,09/30/2019,N/A,Proprietary,2.0
04144200,Career Development Institute,Los Angeles,CA,90035-4364,12/31/2019,N/A,Proprietary,3.0
03242300,Career Networks Institute,Santa Ana,CA,92705-4931,12/31/2019,N/A,Proprietary,3.0
00974800,Carrington College,Sacramento,CA,95826-3203,12/31/2019,"San Joaquin Valley College, Inc.",Proprietary,2.2
03250300,CBD College,Los Angeles,CA,90010-2777,03/31/2020,N/A,Non-Profit,1.6
03097700,Central California School of Continuing Education,San Luis Obispo,CA,93401-6739,12/31/2019,N/A,Proprietary,2.8
02155300,Chicago School of Professional Psychology,Los Angeles,CA,90017-3830,05/31/2020,TCS Education System,Non-Profit,3.0
02178700,Citrus Heights Beauty College,Citrus Heights,CA,95610-1410,09/30/2019,N/A,Proprietary,3.0
04253600,Claremont Lincoln University,Claremont,CA,91711-4744,12/31/2019,N/A,Non-Profit,2.2
00117000,Claremont McKenna College,Claremont,CA,91711-6400,06/30/2020,N/A,Non-Profit,3.0
04115300,Coachella Valley Beauty College,La Quinta,CA,92253-4501,12/31/2019,N/A,Proprietary,2.6
04092300,Coastline Beauty College,Fountain Valley,CA,92708-1305,12/31/2019,N/A,Proprietary,1.8
03577300,Coba Academy,Anaheim,CA,92801-4622,12/31/2019,N/A,Proprietary,3.0
03874400,Community Christian College,Redlands,CA,92374-2893,06/30/2020,N/A,Non-Profit,3.0
03695300,Community Enhancement Services,Burbank,CA,91502-2750,12/31/2019,N/A,Non-Profit,3.0
00760700,Concorde Career College,North Hollywood,CA,91606-3134,12/31/2019,"Concorde Career Colleges, Inc.",Proprietary,1.6
00793000,Concorde Career College,San Diego,CA,92113-1962,12/31/2019,"Concorde Career Colleges, Inc.",Proprietary,1.6
