OPE ID,School Name,City,State,Zip Code,School Type,"Composite Scores for 
School FYs Ending Between 
7/1/2006 and 6/30/2007"
00656500,Reading Hospital School of Health Sciences,West Reading,PA,19611-1744,Private Non-Profit,3
02273400,Reconstructionist Rabbinical College,Wyncote,PA,19095-1898,Private Non-Profit,3
00335800,Reformed Presbyterian Theological Seminary,Pittsburgh,PA,15208-2594,Private Non-Profit,3
00335900,Robert Morris University,Moon Township,PA,16066-0018,Private Non-Profit,2.3
01205000,Rosedale Technical Institute,Pittsburgh,PA,15205-9719,Private Non-Profit,1.1
00336000,Rosemont College,Rosemont,PA,18106-0000,Private Non-Profit,2
01321400,Roxborough Memorial Hospital,Philadelphia,PA,19128-1737,Proprietary,-1
00336400,Saint Charles Borromeo Seminary,Wynnewood,PA,19096-3016,Private Non-Profit,2.2
00336600,Saint Francis University,Loretto,PA,16801-4551,Private Non-Profit,3
00336700,Saint Joseph's University,Philadelphia,PA,19335-3404,Private Non-Profit,3
00336800,Saint Vincent College & Seminary,Latrobe,PA,15650-2690,Private Non-Profit,3
00331100,Salus University,Elkins Park,PA,19027-1598,Private Non-Profit,3
00594600,School of Radiologic Technology at St Christopher's Hospital,Philadelphia,PA,19129-1191,Proprietary,2.4
01171500,Schuylkill Health School of Nursing,Pottsville,PA,17901-3692,Private Non-Profit,0.5
00336200,Seton Hill University,Greensburg,PA,15601-1599,Private Non-Profit,3
00657800,Sharon Regional Health System School of Nursing,Sharon,PA,16146-3395,Private Non-Profit,2.9
01292900,South Hills Beauty Academy,Pittsburgh,PA,15229-0000,Proprietary,2.5
01326300,South Hills School of Business & Technology,State College,PA,16602-1188,Proprietary,3
00655100,St Margaret Memorial Hospital School of Nursing,Pittsburgh,PA,15132-2482,Private Non-Profit,3
00657400,"St. Luke's Hospital of Bethlehem, PA",Bethlehem,PA,18015-1065,Private Non-Profit,2.7
00336900,Susquehanna University,Selinsgrove,PA,17870-1001,Private Non-Profit,3
00337000,Swarthmore College,Swarthmore,PA,19081-1390,Private Non-Profit,3
01252300,Talmudical Yeshiva of Philadelphia,Philadelphia,PA,19131-1296,Private Non-Profit,3
00337100,Temple University,Philadelphia,PA,19122-6003,Private Non-Profit,2.9
00337600,Thiel College,Greenville,PA,16125-2181,Private Non-Profit,2
01239300,Thomas Jefferson University,Philadelphia,PA,17822-9800,Private Non-Profit,3
00783900,Triangle Tech,Pittsburgh,PA,15220-5527,Proprietary,3
02299300,Trinity Episcopal School for Ministry,Ambridge,PA,15003-2397,Private Non-Profit,3
00337800,University of Pennsylvania,Philadelphia,PA,94105-1610,Private Non-Profit,3
00338400,University of Scranton,Scranton,PA,17876-0487,Private Non-Profit,3
00335000,University of the Arts (The),Philadelphia,PA,19102-9493,Private Non-Profit,2.4
00335300,University of the Sciences in Philadelphia,Philadelphia,PA,19444-1751,Private Non-Profit,3
00338500,Ursinus College,Collegeville,PA,19426-2562,Private Non-Profit,3
00330600,Valley Forge Christian College,Phoenixville,PA,22192-4715,Private Non-Profit,0.6
00338600,Valley Forge Military College,Wayne,PA,19087-3695,Private Non-Profit,3
02061000,Venus Beauty Academy,Sharon Hill,PA,19014-3018,Proprietary,-0.4
00338800,Villanova University,Villanova,PA,19085-1699,Private Non-Profit,3
02144000,"Vision Academy, The",Allentown,PA,18109-1629,Proprietary,1.5
02206200,"Vision Academy, The",Ambler,PA,19135-1614,Proprietary,1.5
02192800,Walnut Hill College,Philadelphia,PA,19104-3596,Proprietary,1.7
00338900,Washington and Jefferson College,Washington,PA,15301-4801,Private Non-Profit,3
00658200,Washington Hospital (The),Washington,PA,15301-3398,Private Non-Profit,2.9
00339100,Waynesburg University,Waynesburg,PA,15235-5910,Private Non-Profit,3
01162200,Welder Training & Testing Institute,Allentown,PA,18109-3253,Proprietary,3
00339200,Westminster College,New Wilmington,PA,16172-0002,Private Non-Profit,3
00339300,Westminster Theological Seminary,Glenside,PA,19038-6073,Private Non-Profit,2.3
00331300,Widener University,Chester,PA,19341-2843,Private Non-Profit,3
00339400,Wilkes University,Wilkes-Barre,PA,18440-0220,Private Non-Profit,2.7
00339600,Wilson College,Chambersburg,PA,17013-5017,Private Non-Profit,3
03949300,Won Institute of Graduate Studies,Glenside,PA,19038-4535,Private Non-Profit,3
01313400,Yeshivath Beth Moshe,Scranton,PA,18505-2196,Private Non-Profit,2.4
00339900,York College of Pennsylvania,York,PA,17405-7199,Private Non-Profit,3
02120800,Yorktowne Business Institute,York,PA,17404-2039,Proprietary,2.3
02127400,YTI Career Institute,York,PA,17601-1389,Proprietary,2.5
03122500,Academia Serrant,Ponce,PR,00717-1568,Proprietary,2.8
03843300,Advanced Tech College,Bayamon,PR,00961-6321,Proprietary,2.8
03849300,Aguadilla Technical College,Aguadilla,PR,00603-0000,Proprietary,3
02303800,American Educational College,Bayamon,PR,00638-0000,Proprietary,1.7
01194100,American University of Puerto Rico,Bayamon,PR,00646-0000,Private Non-Profit,2.2
02234900,Antilles School of Technical Careers,Santurce,PR,00909-3006,Proprietary,2.6
04030300,ASPIRA  de Puerto Rico,Carolina,PR,00987-0000,Private Non-Profit,1.9
03544300,Atenas College,Manati,PR,00687-0000,Private Non-Profit,3
02505400,Atlantic College,Guaynabo,PR,00970-0000,Private Non-Profit,3
02297700,Automeca Technical College,Bayamon,PR,00625-0000,Proprietary,2.2
00502200,Bayamon Central University,Bayamon,PR,00960-1725,Private Non-Profit,2.3
03758300,Bayamon Community College,Bayamon,PR,00960-0000,Proprietary,1.2
03785300,Cambridge Technical Institute,San Juan,PR,00969-5700,Proprietary,0.5
04107300,Carib Technological Institute,Bayamon,PR,00960-0000,Proprietary,2.3
03608300,Caribbean Forensic & Technical College,Rio Piedras,PR,00926-0000,Proprietary,2.5
01252500,Caribbean University,Bayamon,PR,00984-4760,Private Non-Profit,2.1
01072400,Carlos Albizu University,San Juan,PR,33172-2209,Private Non-Profit,2.7
02166000,Center for Advanced Studies on Puerto Rico & the Caribbean,San Juan,PR,00901-3970,Private Non-Profit,2.2
02189100,Centro de Estudios Multidisciplinarios,San Juan,PR,00791-0000,Private Non-Profit,2.4
03336300,Century College,San Juan,PR,00603-4802,Proprietary,2.5
03735400,"Charlie's Guard, Detective Bureau, and Academy",Aguadilla,PR,00603-0000,Proprietary,1.9
03157600,"Colegio de Cinematografia, Artes y Television",Bayamon,PR,33125-2139,Proprietary,2.3
02552300,Colegio Mayor de Technologia,Arroyo,PR,00707-,Proprietary,2
03531300,Colegio Pentecostal Mizpa,Rio Piedras,PR,00928-0966,Private Non-Profit,1.6
03061900,Colegio Technologico y Comercial de Puerto Rico,Aguada,PR,00602-0960,Proprietary,2.4
03800300,Colegio Técnico de Electricidad Galloza,Aguada,PR,00602-0000,Proprietary,2.9
00890200,Columbia Centro Universitario,Caguas,PR,00680-0680,Proprietary,2.3
03070500,D'Mart Institute,Barranquitas,PR,00692-6064,Proprietary,1.5
03021900,EDIC  College,Caguas,PR,00725-0000,Proprietary,2.7
02165100,EDP College of Puerto Rico,Hato Rey,PR,00755-2212,Private Non-Profit,2.9
02570400,Educational Technical College (EDUTEC),Bayamon,PR,00669-0000,Proprietary,1.7
02189300,Emma's Beauty Academy,Mayaguez,PR,00602-0000,Proprietary,2.1
03075600,Emma's Beauty Academy,Juana Diaz,PR,00795-0000,Proprietary,2.5
03106900,Escuela de Peritos Electricistas de Isabela,Isabela,PR,00662-0457,Proprietary,2.5
03751300,Escuela Hotelera De San Juan,Hato Rey,PR,00682-1392,Proprietary,1.8
02576100,Escuela Tecnica de Electricidad,Ponce,PR,00924-2521,Proprietary,2.4
03123100,Globelle Technical Institute,Vega Baja,PR,00693-4218,Proprietary,2.2
02593700,Hispanic American College,Caguas,PR,00784-0000,Proprietary,2.6
02260800,Huertas Junior College,Caguas,PR,00726-0000,Proprietary,2.6
02340600,Humacao Community College,Humacao,PR,00792-4138,Private Non-Profit,3
03781400,Industrial Technical College,Humacao,PR,00791-8480,Proprietary,2.2
02504500,Institucion Chaviano de Mayaguez,Mayaguez,PR,00662-,Proprietary,3
02343600,Institute of Beauty Careers,Arecibo,PR,00674-0000,Proprietary,1.5
03800400,Institute of Beauty Occupations and Technology Course,Moca,PR,00670-0000,Proprietary,1.6
01194000,Instituto Comercial de Puerto Rico Junior College,San Juan,PR,00959-0000,Proprietary,2.2
02166400,Instituto de Banca y Comercio,Hato Rey,PR,00929-0000,Proprietary,1.8
02170300,Instituto de Educacion Tecnica Ocupacional la Reine,Manati,PR,00674-0000,Proprietary,2.2
04117200,Instituto Educativo Premier,Ponce,PR,00731-0000,Proprietary,1.6
00393800,Inter American University of Puerto Rico,San Juan,PR,00927-4518,Private Non-Profit,3
02562500,International Technical College,Hato Rey,PR,00918-3325,Proprietary,2.7
03469300,Ivaem College,Caguas,PR,00725-0000,Proprietary,3
03112100,John Dewey College,Hato Rey,PR,00674-0000,Private Non-Profit,2
03552300,Leston College,Bayamon,PR,00961-6309,Proprietary,2.6
02195800,Liceo De Arte y Tecnologia,San Juan,PR,00917-3429,Proprietary,3
03025900,"Liceo de Arte, Disenos y Comercio",Caguas,PR,00725-3503,Proprietary,2.1
02063100,MBTI Business Training Institute,San Juan,PR,00831-0000,Proprietary,-1
03025500,Mech Tech College,Caguas,PR,00680-0000,Proprietary,1.7
02195400,Modern Hairstyling Institute,Bayamon,PR,00960-6345,Proprietary,1.5
03414300,Monteclaro Escuela de Hoteleria y Artes Culinarias,Rio Grande,PR,00745-9612,Private Non-Profit,1.9
03965400,MyrAngel Beauty Institute,San Lorenzo,PR,00725-3655,Proprietary,2.6
03124200,Nova College of Puerto Rico,Bayamon,PR,00960-4016,Proprietary,2
02482400,Ponce School of Medicine,Ponce,PR,00716-2347,Private Non-Profit,0.6
00393600,Pontifical Catholic University of Puerto Rico (The),Ponce,PR,00731-0000,Private Non-Profit,3
03104400,Professional Electrical School,Manati,PR,00674-1797,Proprietary,2.7
03085700,Professional Technical Institution,Bayamon,PR,00959-0960,Proprietary,1.5
03068400,Quality Technical & Beauty College,Bayamon,PR,00961-6312,Proprietary,0.9
02563500,Rogie's School of Beauty Culture,Santurce,PR,00725-1828,Proprietary,2.1
01120300,"Ryder Memorial Hospital, School of Practical Nursing",Humacao,PR,00791-0859,Private Non-Profit,2.3
03177300,San Juan Bautista School of Medicine,Caguas,PR,00726-0000,Private Non-Profit,-0.6
02588600,Seminario Evangelico de Puerto Rico,San Juan,PR,00925-2207,Private Non-Profit,2.9
02502400,Serbia's Technical College,Guayama,PR,00784-0000,Proprietary,1.6
02335500,Theological University of the Caribbean,"St Just,Trujillo Alto",PR,00978-0901,Private Non-Profit,2.5
03115900,Trinity College of Puerto Rico,Ponce,PR,00716-1111,Private Non-Profit,3
03326300,Universal Career Community College,Santurce,PR,00777-1204,Proprietary,2.4
03029700,Universal Technology College  of  PR,"Aguadilla, PR",PR,00627-2308,Private Non-Profit,3
00501900,Universidad Adventista De Las Antillas,Mayaguez,PR,00681-0118,Private Non-Profit,3
02163300,Universidad Central del Caribe,Bayamon,PR,00957-0000,Private Non-Profit,3
00394100,Universidad del Este,Carolina,PR,33614-0000,Private Non-Profit,1.6
02100000,Universidad Politecnica de Puerto Rico,San Juan,PR,32792-0000,Private Non-Profit,2.6
00393700,University of the Sacred Heart,San Juan,PR,00914-0383,Private Non-Profit,3
00340100,Brown University,Providence,RI,02912-9079,Private Non-Profit,3
00340200,Bryant University,Smithfield,RI,02917-1284,Private Non-Profit,3
03732300,International Yacht Restoration School,Newport,RI,02809-3807,Private Non-Profit,2.3
00340400,Johnson & Wales University,Providence,RI,28202-1100,Private Non-Profit,3
00784500,New England Institute of Technology,Warwick,RI,02886-2251,Private Non-Profit,3
02584400,New England Tractor Trailer Training School of Massachusetts,Pawtucket,RI,02860-1752,Proprietary,2.6
03080000,Newport School of Hairdressing,Pawtucket,RI,02911-2939,Proprietary,3
00340600,Providence College,Providence,RI,02841-1522,Private Non-Profit,3
00340900,Rhode Island School of Design,Providence,RI,02903-2784,Private Non-Profit,3
00341000,Roger Williams University,Bristol,RI,02903-3300,Private Non-Profit,2.8
00659100,Saint Joseph School of Nursing,North Providence,RI,02904-5199,Private Non-Profit,1.6
00341100,Salve Regina University,Newport,RI,02860-5197,Private Non-Profit,3
01115900,Sawyer School  (The),Pawtucket,RI,02882-3452,Proprietary,1.6
04141200,Toni & Guy Hairdressing Academy,Cranston,RI,02920-0000,Proprietary,1.5
03088300,Academy of Cosmetology,Charleston,SC,29229-8619,Proprietary,1.4
02552400,Academy of Hair Technology,Greenville,SC,29615-2363,Proprietary,2.9
00341700,Allen University,Columbia,SC,29204-1085,Private Non-Profit,2.8
00341800,Anderson University,Anderson,SC,29621-4035,Private Non-Profit,3
00342000,Benedict College,Columbia,SC,29204-1086,Private Non-Profit,1.8
00342100,Bob Jones University,Greenville,SC,29614-1000,Proprietary,3
02356600,Charleston Cosmetology Institute,Charleston,SC,29420-7319,Proprietary,3
04096300,Charleston School of Law,Charleston,SC,29402-0535,Proprietary,3
03595300,Charleston School of Massage,Charleston,SC,29412-8270,Proprietary,3
00341900,Charleston Southern University,Charleston,SC,29577-5044,Private Non-Profit,2.2
02338600,Charzanne Beauty College,Greenwood,SC,29649-8520,Proprietary,3
00342400,Claflin University,Orangeburg,SC,29901-1288,Private Non-Profit,2.7
00492300,Clinton Junior College,Rock Hill,SC,29730-5152,Private Non-Profit,1.6
00342700,Coker College,Hartsville,SC,29550-3797,Private Non-Profit,3
00343000,Columbia College,Columbia,SC,29161-0000,Private Non-Profit,3
00342900,Columbia International University,Columbia,SC,29203-1599,Private Non-Profit,3
00343100,Converse College,Spartanburg,SC,29302-0006,Private Non-Profit,3
00343200,Erskine College,Due West,SC,29211-0000,Private Non-Profit,2.8
00492400,Forrest Junior College,Anderson,SC,29624-2405,Proprietary,2.7
00343400,Furman University,Greenville,SC,29613-5253,Private Non-Profit,3
03892300,Harley's Beauty & Barber Career Institute,Columbia,SC,29204-1919,Proprietary,2.2
02341100,Kenneth Shuler School of Cosmetology & Nails,Columbia,SC,29209-2601,Proprietary,2.3
03513300,Lacy Cosmetology School,Aiken,SC,29445-0000,Proprietary,2.1
03746300,LeGrand Institute of Cosmetology,Camden,SC,29020-0000,Proprietary,3
00343600,Limestone College,Gaffney,SC,29405-1947,Private Non-Profit,2.7
00343700,Lutheran Theological Southern Seminary,Columbia,SC,30314-4143,Private Non-Profit,3
00343900,Morris College,Sumter,SC,29150-3599,Private Non-Profit,2.6
00344000,Newberry College,Newberry,SC,29108-2197,Private Non-Profit,2.4
00344100,North Greenville University,Tigerville,SC,29651-6041,Private Non-Profit,3
00344500,Presbyterian College,Clinton,SC,29325-2503,Private Non-Profit,3
02063700,Sherman College of Straight Chiropractic,Spartanburg,SC,29316-7251,Private Non-Profit,3
00342200,Southern Wesleyan University,Central,SC,29303-0009,Private Non-Profit,3
00344700,Spartanburg Methodist College,Spartanburg,SC,29301-5899,Private Non-Profit,3
03293300,Strand College of Hair Design,Myrtle Beach,SC,29572-4310,Proprietary,1.9
03768400,Styletrends Barber and Hairstyling Academy,Rock Hill,SC,29730-4511,Proprietary,-0.8
02567600,Sumter Beauty College,Sumter,SC,29150-2871,Proprietary,2.5
00345500,Voorhees College,Denmark,SC,29042-0000,Private Non-Profit,2.5
03856400,W. L. Bonner College,Columbia,SC,29203-5901,Private Non-Profit,2.6
00345700,Wofford College,Spartanburg,SC,29303-3663,Private Non-Profit,3
00345800,Augustana College,Sioux Falls,SD,57197-0001,Private Non-Profit,3
00492900,Avera McKennan Hospital,Sioux Falls,SD,57117-5045,Private Non-Profit,3
00598700,Avera Sacred Heart Hospital School of Radiologic Technology,Yankton,SD,57078-3899,Private Non-Profit,3
02137100,Black Hills Beauty College,Rapid City,SD,57106-6338,Proprietary,1.2
00346100,Dakota Wesleyan University,Mitchell,SD,57350-2590,Private Non-Profit,2.2
02297800,Headlines Academy,Rapid City,SD,57701-2733,Proprietary,2.3
02144600,Kilian Community College,Sioux Falls,SD,57103-7020,Private Non-Profit,2.1
00346500,Mount Marty College,Yankton,SD,68702-0469,Private Non-Profit,3
00405700,National American University,Rapid City,SD,67206-1097,Proprietary,0.5
00405600,North American Baptist Seminary,Sioux Falls,SD,57105-2729,Private Non-Profit,2.3
00346700,Presentation College,Aberdeen,SD,57350-0000,Private Non-Profit,2.4
01147700,Sanford Medical Center,Sioux Falls,SD,57117-5039,Private Non-Profit,3
01013800,Stewart School,Sioux Falls,SD,57104-0000,Proprietary,3
00346900,University of Sioux Falls,Sioux Falls,SD,57701-0701,Private Non-Profit,3
01046000,American Baptist Theological Seminary,Nashville,TN,37902-3334,Private Non-Profit,3
00347700,Aquinas College,Nashville,TN,37167-5601,Private Non-Profit,3
02257400,Arnold's Beauty School,Milan,TN,38358-2713,Proprietary,3
03440300,Baptist Memorial College of Health Sciences,Memphis,TN,38104-3104,Private Non-Profit,3
00347900,Belmont University,Nashville,TN,37067-2856,Private Non-Profit,3
00348000,Bethel University,McKenzie,TN,37402-1854,Private Non-Profit,1.8
00353600,Bryan College,Dayton,TN,37402-2512,Private Non-Profit,2.6
03930300,Buchanan Beauty College,Shelbyville,TN,37388-3409,Proprietary,1.8
03841300,Career Beauty College,Lawrenceburg,TN,38464-3634,Proprietary,2.7
00348100,Carson - Newman College,Jefferson City,TN,37660-4222,Private Non-Profit,2.1
02204200,"Chattanooga College - Medical, Dental and Technical Careers",Chattanooga,TN,37411-3798,Proprietary,2.5
00348200,Christian Brothers University,Memphis,TN,38132-8132,Private Non-Profit,3
00998200,Crichton College,Memphis,TN,38111-4635,Private Non-Profit,3
00348500,Cumberland University,Lebanon,TN,37087-3554,Private Non-Profit,3
00493400,Daymar Institute,Nashville,TN,42276-1622,Proprietary,1.8
03683300,Dudley Nwani The School,Nashville,TN,37115-4614,Proprietary,2
04124100,Elite College of Cosmetology,Lexington,TN,38351-1431,Proprietary,2.4
01254700,Emmanuel School of Religion,Johnson City,TN,37601-9438,Private Non-Profit,3
02595000,Fayetteville College of Cosmetology Arts & Sciences,Fayetteville,TN,37334-2909,Proprietary,0.8
00349000,Fisk University,Nashville,TN,37208-3045,Private Non-Profit,3
00743900,Fountainhead College of Technology,Knoxville,TN,37918-2583,Proprietary,-0.4
03008800,Franklin Academy,Cleveland,TN,37312-3939,Private Non-Profit,2.9
03001800,Free Will Baptist Bible College,Nashville,TN,37205-2498,Private Non-Profit,3
00349200,Freed Hardeman University,Henderson,TN,38117-5400,Private Non-Profit,2.2
00865500,Genesis Career College of Cookeville,Cookeville,TN,42104-1067,Proprietary,1.7
03920300,Institute of Hair Design,Adamsville,TN,38310-0000,Proprietary,1.8
02275000,Jenny Lea Academy of Cosmetology,Johnson City,TN,40831-2102,Proprietary,-0.5
00885900,John A Gupton College,Nashville,TN,37203-2934,Private Non-Profit,3
00349500,Johnson Bible College,Knoxville,TN,37931-4703,Private Non-Profit,3
02153100,Jon Nave University of Cosmetology,Antioch,TN,37129-3382,Proprietary,0.2
00349600,King College,Bristol,TN,24210-0000,Private Non-Profit,3
00349800,Lambuth University,Jackson,TN,38301-5296,Private Non-Profit,1.7
00349900,Lane College,Jackson,TN,38301-4598,Private Non-Profit,3
00350000,Lee University,Cleveland,TN,28214-2310,Private Non-Profit,2.9
00350100,LeMoyne - Owen College,Memphis,TN,38126-6510,Private Non-Profit,2.6
00350200,Lincoln Memorial University,Harrogate,TN,40965-2261,Private Non-Profit,3
00348600,Lipscomb University,Nashville,TN,37204-3951,Private Non-Profit,3
00350400,Martin Methodist College,Pulaski,TN,37212-0871,Private Non-Profit,3
00350500,Maryville College,Maryville,TN,37804-5907,Private Non-Profit,2.2
02326300,MedVance Institute,Cookeville,TN,33173-3431,Proprietary,1.5
00350600,Meharry Medical College,Nashville,TN,37208-3599,Private Non-Profit,3
00350700,Memphis College of Art,Memphis,TN,38104-2764,Private Non-Profit,2.5
03701300,Memphis Institute of Barbering,Memphis,TN,38107-4334,Proprietary,1.8
01052900,Memphis Theolgical Seminary,Memphis,TN,38104-4395,Private Non-Profit,2.2
00778300,Middle Tennessee School of Anesthesia,Madison,TN,37116-0417,Private Non-Profit,2.2
00351100,Milligan College,Milligan College,TN,21085-1919,Private Non-Profit,3
02278700,Mister Wayne's School of Unisex Hair Design,Cookeville,TN,38501-3139,Proprietary,1
02125300,Nashville College of Medical Careers,Madison,TN,37115-4696,Proprietary,3
03647300,New Concepts School of Cosmetology,Cleveland,TN,37311-7373,Proprietary,1.5
03079100,North Central Institute,Clarksville,TN,37042-3116,Proprietary,2.7
02578200,Nossi College of Art,Goodlettsville,TN,37072-2324,Proprietary,3
02106400,O'More College of Design,Franklin,TN,37064-2816,Private Non-Profit,2.5
02188300,Pentecostal Theological Seminary,Cleveland,TN,94601-2699,Private Non-Profit,2.3
01044700,Plaza Beauty School,Memphis,TN,38117-4822,Proprietary,0.9
02539800,Queen City College,Clarksville,TN,38701-0000,Proprietary,2.6
02275500,Reuben-Allen College,Knoxville,TN,37701-,Proprietary,0.5
00351900,Rhodes College,Memphis,TN,38112-1690,Private Non-Profit,3
03355400,Richmont Graduate University,Chattanooga,TN,30327-2921,Private Non-Profit,3
03830300,SAE Institute of Technology,Nashville,TN,37203-4310,Proprietary,2.8
03774400,Shear Academy,Crossville,TN,38555-4177,Proprietary,2.8
00493800,South College,Knoxville,TN,37922-2303,Proprietary,1.5
00351800,Southern Adventist University,Collegedale,TN,34206-5004,Private Non-Profit,3
00351700,Southern College of Optometry,Memphis,TN,38104-2222,Private Non-Profit,3
02339800,Southern Institute of Cosmetology - Main Campus,Memphis,TN,72301-4163,Proprietary,2.1
03126900,Styles & Profiles Beauty College,Selmer,TN,38375-2109,Proprietary,2.2
03024900,Tennessee Academy of Cosmetology,Memphis,TN,38125-3442,Proprietary,2.2
02540000,Tennessee Academy of Cosmetology,Memphis,TN,38133-8940,Proprietary,2.5
04035300,Tennessee Career Institute,Columbia,TN,38401-6335,Proprietary,1.9
00956700,Tennessee School of Beauty,Knoxville,TN,37921-3303,Proprietary,1.3
00352400,Tennessee Temple University,Chattanooga,TN,37404-3587,Private Non-Profit,2.6
00352500,Tennessee Wesleyan College,Athens,TN,37830-6416,Private Non-Profit,2.6
00352600,Trevecca Nazarene University,Nashville,TN,37311-8348,Private Non-Profit,3
00352700,Tusculum College,Greeneville,TN,37615-0000,Private Non-Profit,2.4
00352800,Union University,Jackson,TN,94941-3197,Private Non-Profit,3
00353400,University of the South (The),Sewanee,TN,37383-1000,Private Non-Profit,3
00353500,Vanderbilt University,Nashville,TN,37203-1725,Private Non-Profit,3
03982300,Visible School - Music and Worships Arts College,Memphis,TN,38104-5814,Private Non-Profit,1.6
02293900,Volunteer Beauty Academy North,Madison,TN,37115-2112,Proprietary,2.9
03088800,Watkins Institute College of Art & Design,Nashville,TN,37228-1306,Private Non-Profit,3
00494700,West Tennessee Business College,Jackson,TN,38301-3256,Proprietary,2.7
01155300,William R  Moore College of Technology,Memphis,TN,38104-7240,Private Non-Profit,2.3
03513500,Williamson Christian College,Franklin,TN,37167-0000,Private Non-Profit,1.5
04146600,360 Degrees Beauty Academy,Houston,TX,77084-2714,Proprietary,1.8
00353700,Abilene Christian University,Abilene,TX,79699-3701,Private Non-Profit,3
04125400,Academy at Austin (The),Pflugerville,TX,78660-3287,Proprietary,1.6
03276300,Academy of Hair Design,Lufkin,TX,75951-5901,Proprietary,2.8
03128100,Academy of Health Care Professions (The),Houston,TX,78229-5128,Proprietary,2.2
03426300,Academy of Health Care Professions (The),Austin,TX,78752-1470,Proprietary,2.2
03156400,Academy of Oriental Medicine at Austin,Austin,TX,78757-1132,Proprietary,2.4
03412300,Advanced Barber College & Hair Design,Weslaco,TX,78501-4150,Proprietary,2.9
03153300,American College of Acupuncture & Oriental Medicine,Houston,TX,77063-4104,Proprietary,2.3
01005700,American Commercial College,Abilene,TX,71105-2502,Proprietary,2.5
03756300,Anamarc College,El Paso,TX,88008-9730,Proprietary,1.1
02081400,Arlington Baptist College,Arlington,TX,76012-3425,Private Non-Profit,1.2
02521200,Arlington Career Institute,Grand Prairie,TX,37214-,Proprietary,2.3
03159300,Arlington Medical Institute,Arlington,TX,76011-2645,Proprietary,1.8
00354300,Austin College,Sherman,TX,75090-4440,Private Non-Profit,3
02362800,Austin Graduate School of Theology,Austin,TX,78752-1333,Private Non-Profit,2.2
00354400,Austin Presbyterian Theological Seminary,Austin,TX,77056-3907,Private Non-Profit,3
04142300,Aveda Institute San Antonio,San Antonio,TX,78215-1260,Proprietary,1.8
01226800,Baldwin Beauty School #5,Austin,TX,78757-7068,Proprietary,2.4
00660600,Baptist Health System School of Health Professions,San Antonio,TX,85015-2443,Proprietary,-0.3
02331200,Baptist Missionary Association Theological Seminary,Jacksonville,TX,72032-6470,Private Non-Profit,3
03733300,Baptist University of the Americas,San Antonio,TX,78224-1336,Private Non-Profit,2.9
00494900,Baylor College of Medicine,Houston,TX,77030-3498,Private Non-Profit,3
00354500,Baylor University,Waco,TX,78729-8084,Private Non-Profit,3
02074100,Capitol City Trade & Technical School,Austin,TX,78735-8828,Proprietary,2
02591100,Career Point  College,San Antonio,TX,74146-1933,Proprietary,2.4
03400300,Career Quest,San Antonio,TX,78229-3539,Proprietary,1.6
04089400,CCI Training Center,Arlington,TX,75230-0000,Proprietary,1
02604700,Center for Advanced Legal Studies,Houston,TX,77098-4151,Proprietary,3
02239100,Central Texas Beauty College #2,Round Rock,TX,76504-6948,Proprietary,1.5
01062400,Central Texas Commercial College,Dallas,TX,76801-3116,Proprietary,1.8
04117900,Champion Beauty College,Houston,TX,77069-4611,Proprietary,1
01293000,Charles & Sue's School of Hair Design,Bryan,TX,77802-2798,Proprietary,2.5
03422400,College of Biblical Studies-Houston,Houston,TX,77036-3211,Private Non-Profit,3
03189400,College of Saint Thomas More,Fort Worth,TX,76109-2323,Private Non-Profit,2.7
00355600,Commonwealth Institute of Funeral Service,Houston,TX,77090-5918,Private Non-Profit,3
02572000,Computer Career Center,El Paso,TX,79925-1810,Proprietary,2.2
00355700,Concordia University Texas,Austin,TX,75115-3602,Private Non-Profit,3
02058600,Conlee's College of Cosmetology,Kerrville,TX,78028-4288,Proprietary,1.3
03509400,Coryell Cosmetology College,Gatesville,TX,76528-2036,Proprietary,1.9
01248300,Cosmetology Career Center-A Paul Mitchell Partner School,Carrollton,TX,78229-6121,Proprietary,1.8
00661200,Covenant School of Nursing and Allied Health,Lubbock,TX,79410-1096,Private Non-Profit,3
03727600,Culinary Academy of Austin,Austin,TX,78752-0000,Proprietary,1
03723300,Culinary Institute Alain and Marie LeNotre,Houston,TX,77022-4322,Proprietary,2.3
00356000,Dallas Baptist University,Dallas,TX,75098-4936,Private Non-Profit,3
03682400,Dallas Barber & Stylist College,Dallas,TX,75243-6017,Proprietary,3
00694100,Dallas Christian College,Dallas,TX,75234-7229,Private Non-Profit,0.7
01076100,Dallas Institute of Funeral Service,Dallas,TX,75227-4314,Private Non-Profit,3
03416500,Dallas Nursing Institute,Dallas,TX,75243-5502,Proprietary,2.2
00356200,Dallas Theological Seminary,Dallas,TX,77036-3211,Private Non-Profit,3
04154800,DuVall's School of Cosmetology,Bedford,TX,76021-4159,Proprietary,1.8
00356400,East Texas Baptist University,Marshall,TX,75670-1423,Private Non-Profit,3
02267100,Exposito School of Hair Design,Amarillo,TX,79109-3208,Proprietary,3
03237400,Faris Computer School,Nederland,TX,77627-3829,Proprietary,2.8
02306700,Fort Worth Beauty School,Fort Worth,TX,76116-7112,Proprietary,-0.3
02276000,Franklin Beauty School,Houston,TX,77021-2909,Proprietary,0.2
01050900,Hallmark College of Technology,San Antonio,TX,78216-4229,Proprietary,2
03970300,Hands on Therapy,Mesquite,TX,75149-2294,Proprietary,3
