CLOSED DATE,OPEID,SCHOOL NAME,LOCATION                                                       ,ADDRESS                                                       ,CITY          ,STATE,ZIP CODE
10/10/2019 ,00372743     ,NORTHERN VIRGINIA COMMUNITY COLLEGE                                   ,NORTHERN VIRGINIA COMMUNITY COLLEGE -                                 ,CREME DE LA CREME 16351 NAVIGATION DRIVE                               ,WOODBRIDGE               ,VA        ,22192-0000
10/10/2019 ,00372745     ,NORTHERN VIRGINIA COMMUNITY COLLEGE                                   ,NORTHERN VIRGINIA COMMUNITY COLLEGE - U.S. DEPARTMENT OF STATE        ,U.S. DEPARTMENT OF STATE 1701 NORTH FORT MYERS DRIVE                   ,ARLINGTON                ,VA        ,22209-0000
10/10/2019 ,00372760     ,NORTHERN VIRGINIA COMMUNITY COLLEGE                                   ,NORTHERN VIRGINIA COMMUNITY COLLEGE -                                 ,RONALD REAGAN WASHINGTON NATIONAL A 2401 SMITH BOULEVARD               ,ARLINGTON                ,VA        ,22202-0000
10/10/2019 ,00372795     ,NORTHERN VIRGINIA COMMUNITY COLLEGE                                   ,NORTHERN VIRGINIA COMMUNITY COLLEGE - YEAR UP                         ,1901 SOUTH BELL STREET                                                 ,ARLINGTON                ,VA        ,22202-4511
10/05/2019 ,00224332     ,CENTRAL MICHIGAN UNIVERSITY                                           ,CENTRAL MICHIGAN UNIVERSITY - FORT HAMILTON CENTER                    ,218 MARSHALL DRIVE - ARMY BASE ARMY EDU CTR 2ND FLOOR ATTN CMU         ,BROOKLYN                 ,NY        ,11252-5190
10/01/2019 ,00318467     ,UNIVERSITY OF OKLAHOMA                                                ,UNIVERSITY OF OKLAHOMA - NELLIS AIR FORCE BASE                        ,4475 ENGLAND AVENUE                                                    ,NELLIS AFB               ,NV        ,89191-6506
10/01/2019 ,04155101     ,INSTITUTE OF MEDICAL AND BUSINESS CAREERS                             ,INSTITUTE OF MEDICAL CAREERS - INSTITUTE OF MEDICAL & BUSINESS CAREERS,5617 WEST RIDGE ROAD                                                   ,ERIE                     ,PA        ,16506-1011
09/30/2019 ,00120001     ,FULLER THEOLOGICAL SEMINARY                                           ,FULLER THEOLOGICAL SEMINARY - SEATTLE                                 ,9725 THIRD AVENUE NE SUITE 110                                         ,SEATTLE                  ,WA        ,98115-2071
09/30/2019 ,00120002     ,FULLER THEOLOGICAL SEMINARY                                           ,FULLER THEOLOGICAL SEMINARY - NORTHERN CALIFORNIA                     ,320 MIDDLEFIELD ROAD                                                   ,MENLO PARK               ,CA        ,94025-3563
09/30/2019 ,00120003     ,FULLER THEOLOGICAL SEMINARY                                           ,FULLER THEOLOGICAL SEMINARY - SOUTHERN CALIFORNIA                     ,17744 SKYPARK CIRCLE SUITE 150                                         ,IRVINE                   ,CA        ,92614-4477
09/30/2019 ,00120004     ,FULLER THEOLOGICAL SEMINARY                                           ,FULLER THEOLOGICAL SEMINARY - COLORADO SPRINGS                        ,225 NORTH WEBER STREET                                                 ,COLORADO SPRINGS         ,CO        ,80903-1309
09/30/2019 ,00132814     ,UNIVERSITY OF SOUTHERN CALIFORNIA                                     ,UNIVERSITY OF SOUTHERN CALIFORNIA - JAIMS                             ,6660 HAWAII KAI DRIVE                                                  ,HONOLULU                 ,HI        ,96825-1192
09/30/2019 ,01072775     ,DEVRY UNIVERSITY                                                      ,DEVRY UNIVERSITY - COLTON                                             ,1090 E WASHINGTON STREET SUITE H                                       ,COLTON                   ,CA        ,92324-0000
09/30/2019 ,04183700     ,HEALING ARTS INSTITUTE                                                ,HEALING ARTS INSTITUTE                                                ,4007 AUTOMATION WAY                                                    ,FORT COLLINS             ,CO        ,80525-3479
09/29/2019 ,00101703     ,GADSDEN STATE COMMUNITY COLLEGE                                       ,GADSDEN STATE COMMUNITY COLLEGE - MCCLELLAN SITE                      ,100A GAMECOCK DRIVE                                                    ,ANNISTON                 ,AL        ,36205-3931
09/28/2019 ,02248206     ,MILAN INSTITUTE OF COSMETOLOGY                                        ,MILAN INSTITUTE OF COSMETOLOGY - VISALIA                              ,3238 SOUTH FAIRWAY                                                     ,VISALIA                  ,CA        ,93277-8109
09/28/2019 ,02248209     ,MILAN INSTITUTE OF COSMETOLOGY                                        ,MILAN INSTITUTE OF COSMETOLOGY - VISALIA                              ,3356 S. FAIRWAY                                                        ,VISALIA                  ,CA        ,93277-8109
09/28/2019 ,02283800     ,BEAUTY SCHOOLS OF AMERICA                                             ,BEAUTY SCHOOLS OF AMERICA                                             ,1060 WEST 49TH STREET                                                  ,HIALEAH                  ,FL        ,33012-3322
09/28/2019 ,02283805     ,BEAUTY SCHOOLS OF AMERICA                                             ,BEAUTY SCHOOLS OF AMERICA                                             ,600 NORTH EAST 22 TERRACE                                              ,HOMESTEAD                ,FL        ,33030-4707
09/20/2019 ,04167600     ,FINGER LAKES SCHOOL OF MASSAGE (THE)                                  ,FINGER LAKES SCHOOL OF MASSAGE (THE)                                  ,215 EAST STATE STREET SUITE 203                                        ,ITHACA                   ,NY        ,14850-1384
09/20/2019 ,04167601     ,FINGER LAKES SCHOOL OF MASSAGE (THE)                                  ,FINGER LAKES SCHOOL OF MASSAGE (THE)                                  ,272 NORTH BEDFORD ROAD                                                 ,MOUNT KISCO              ,NY        ,10549-1103
09/20/2019 ,04167602     ,FINGER LAKES SCHOOL OF MASSAGE (THE)                                  ,FINGER LAKES SCHOOL OF MASSAGE  - CENTRAL MD. SCHOOL OF MASSAGE LLC   ,5340 SPECTRUM DRIVE SUITE H                                            ,FREDERICK                ,MD        ,21703-3030
09/18/2019 ,00458612     ,PURDUE UNIVERSITY GLOBAL                                              ,PURDUE UNIVERSITY GLOBAL - HAGERSTOWN                                 ,18618 CRESTWOOD DRIVE                                                  ,HAGERSTOWN               ,MD        ,21742-2797
09/18/2019 ,00458619     ,PURDUE UNIVERSITY GLOBAL                                              ,PURDUE UNIVERSITY GLOBAL - MILWAUKEE                                  ,201 W. WISCONSIN AVENUE                                                ,MILWAUKEE                ,WI        ,53203-2303
09/18/2019 ,00458620     ,PURDUE UNIVERSITY GLOBAL                                              ,PURDUE UNIVERSITY GLOBAL - ST. LOUIS                                  ,1807 PARK 270 DRIVE SUITE 105                                          ,ST. LOUIS                ,MO        ,63146-4021
09/16/2019 ,00384202     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - SAINT LOUIS CENTER                             ,10825 SUNSET OFFICE DRIVE SUITE 425                                    ,SAINT LOUIS              ,MO        ,63127-1018
09/16/2019 ,00384220     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - RAMAC                                          ,300 5TH STREET KENOSHA CENTER                                          ,RACINE                   ,WI        ,53403-0000
09/16/2019 ,00384223     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - TRINITY LUTHERAN CHURCH                        ,501 STEWART AVENUE                                                     ,WAUSAU                   ,WI        ,54401-4500
09/16/2019 ,00384226     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - RACINE LUTHERAN HIGH SCHOOL                    ,251 LUEDTKE AVENUE                                                     ,RACINE                   ,WI        ,53405-1823
09/16/2019 ,00384227     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY -  SHEBOYGAN LUTHERAN HIGH SCHOOL                ,3323 UNIVERSITY DRIVE                                                  ,SHEBOYGAN                ,WI        ,53081-4761
09/16/2019 ,00384231     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - EAU CLAIRE CENTER                              ,3031 EPIPHANY LANE                                                     ,EAU CLAIRE               ,WI        ,54701-6924
09/16/2019 ,00384232     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY -  FOX VALLEY LUTHERAN HIGH SCHOOL               ,5300 NORTH MEADE STREET                                                ,APPLETON                 ,WI        ,54913-8383
09/16/2019 ,00384236     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - WAUPUN HIGH SCHOOL                             ,801 EAST LINCOLN STREET                                                ,WAUPUN                   ,WI        ,53963-1753
09/16/2019 ,00384237     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - CUDAHY                                         ,3500 LIBRARY DRIVE                                                     ,CUDAHY                   ,WI        ,53110-0450
09/16/2019 ,00384238     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - PHC BUILDING                                   ,N17W24100 RIVERWOOD DRIVE                                              ,WAUKESHA                 ,WI        ,53188-1177
09/16/2019 ,00384239     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - WAUKESHA MEMORIAL HOSPITAL                     ,725 AMERICAN AVENUE                                                    ,WAUKESHA                 ,WI        ,53188-5031
09/16/2019 ,00384240     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - OCONOMOWOC MEMORIAL HOSPITAL                   ,791 SUMMIT AVENUE                                                      ,OCONOMOWOC               ,WI        ,53066-3844
09/16/2019 ,00384242     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - NWL HIGH SCHOOL                                ,1311 S. ROBINSON AVENUE                                                ,GREEN BAY                ,WI        ,54311-5545
09/16/2019 ,00384243     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - MILLER PARK WAY                                ,1127 SOUTH 35TH STREET                                                 ,MILWAUKEE                ,WI        ,53215-1409
09/16/2019 ,00384244     ,CONCORDIA UNIVERSITY                                                  ,CONCORDIA UNIVERSITY - CATHOLIC MEMORIAL HIGH SCHOOL                  ,601 EAST COLLEGE AVENUE                                                ,WAUKESHA                 ,WI        ,53186-5538
